5.98,2.64,286.0606993546162
26.19,24.39,691.6358506803947
19.84,3.75,398.92795498384186
19.38,8.8,544.7923204525337
27.5,26.06,614.4512995542707
22.17,13.63,691.6357002366458
19.75,37.37,373.98137563244495
21.31,31.4,544.7922958338834
2.49,10.73,350.2824549134238
34.42,4.77,327.7682428078476
35.39,32.97,350.2824858916641
1.66,11.34,327.76823878279276
15.81,11.26,614.4512935431688
19.13,5.37,452.3890310329978
17.47,3.91,452.82879930050757
27.91,12.59,578.7286278675946
6.83,10.46,452.828815538542
29.33,37.97,327.7681676319331
16.39,14.53,733.3008734578426
9.19,7.41,425.18739199744385
22.52,35.83,452.8288047319434
4.3,6.34,373.9816013140931
27.19,7.29,373.98155928737236
5.38,11.32,425.187334799079
34.64,34.45,350.2825029816049
1.28,8.26,350.28237032060986
10.18,3.04,349.0947650729054
33.87,24.02,481.9250894243614
3.81,20.95,425.18712217585255
27.76,21.83,652.0539714242179
28.34,12.65,578.7286952202287
20.7,9.79,578.72878674259
36.58,35.6,306.3796422336226
17.2,33.22,452.82869936837636
28.37,27.32,578.7287825478666
14.87,15.98,733.3008935201267
19.96,25.61,777.1588324862711
18.96,23.83,871.9211493839308
8.9,23.7,544.7914425290382
21.36,24.33,777.1588373189973
31.56,28.48,512.5527306498466
18.59,9.4,544.7922150433969
31.66,3.04,306.3798903512705
19.98,30.14,578.7287874650307
22.68,25.58,733.3007783530801
26.56,32.18,452.8287917500115
32.66,9.75,452.82883901573734
13.37,9.68,578.728715640605
11.49,24.36,578.7287049078353
20.3,18.96,976.9209411456301
16.92,2.79,398.92782620841894
27.5,1.98,306.3797267665576
30.95,11.4,512.5526914369235
22.04,7.0,481.9250392942484
19.08,37.01,373.9813296872413
9.37,34.48,327.7683311287024
3.98,33.35,306.3799443561969
31.5,32.89,398.92791248800876
12.56,32.6,350.2823522515157
32.59,18.11,481.9250508853247
22.79,15.52,777.1588262466121
32.65,13.74,425.1871310020941
10.34,18.15,652.0538340230756
22.32,17.53,871.9211493839308
1.65,5.23,327.7681987430517
24.45,35.32,425.1871980199551
13.54,18.65,691.6357624371034
30.99,26.22,544.7923474785313
33.27,28.74,452.8287611886251
20.15,31.94,512.5526835944
26.69,34.29,425.1872768550458
31.4,28.56,512.5527306824213
7.06,32.15,350.28248904372316
32.86,2.01,286.06077238239953
4.56,33.62,286.0608700360519
24.17,15.64,691.6357660689811
23.84,30.83,544.7923477015539
28.47,2.57,306.3797124903697
26.5,12.59,614.4510090111129
28.76,23.78,614.4511621894737
9.53,6.88,398.92797965152704
4.69,23.78,398.9278458013844
2.38,4.03,306.37976905727646
29.57,30.55,452.82865486560036
32.77,36.97,306.37965664548307
26.16,19.29,733.3007880837679
2.35,33.96,286.06088763026764
13.73,34.41,350.282369660654
19.04,18.81,923.0748940130712
21.03,24.82,733.3008662029648
15.68,8.17,544.7923469021433
8.88,27.88,481.92505908570683
25.18,26.74,652.0540573252699
13.79,32.2,373.9814904222556
30.37,4.06,350.2824892540388
23.89,21.7,823.3250904217637
3.09,20.46,425.18721506718373
14.55,3.84,425.18731601051667
15.61,9.94,544.7921963672051
19.78,19.59,976.9209402418093
24.6,32.14,481.9250048509935
25.82,3.48,327.7682263656664
17.21,31.66,481.92509195775824
9.14,26.67,544.7923480597512
30.25,36.95,350.2824610412098
8.1,33.52,327.6012699799821
17.66,11.0,614.45134464266
37.04,33.4,306.37991827530124
9.51,27.9,512.5526992873063
35.58,21.77,425.18735010233587
29.1,34.07,373.9815783983383
24.83,15.49,691.6358108993074
16.18,13.95,733.3008766933472
8.92,9.17,481.92509415852584
26.49,16.02,691.635810818204
35.92,21.94,398.92796047895496
26.31,29.8,481.92459348614716
28.16,13.12,614.4513552390559
32.35,11.75,481.92509160585104
13.04,21.92,691.635841672189
26.23,15.69,691.6358475496809
28.78,4.51,327.76814781372786
21.36,34.82,452.82874413819553
23.15,5.59,425.1873089526831
28.08,15.42,652.0539349810284
33.41,26.53,512.5526765757014
15.65,15.13,733.3008954530472
20.93,7.37,512.5526644268397
10.12,29.54,425.1873169470884
34.47,23.41,452.82876715625645
32.58,35.41,327.76799755404227
28.9,3.87,327.76832176289946
33.7,12.04,452.82881393879507
21.24,13.89,733.3008906818826
28.27,15.66,652.0540405216829
18.67,20.78,976.9209411456102
35.03,9.23,398.9279725818941
36.05,6.5,327.7683012556173
23.64,13.99,691.6356950031394
18.2,25.49,777.1587574179763
2.72,8.11,373.981578964215
23.59,27.72,614.4512876323363
13.25,24.75,652.0488381625017
30.61,33.68,373.9813021524617
2.94,2.15,306.3798069049599
1.63,6.56,327.7681936014542
18.29,32.96,481.92498464883414
30.27,3.63,350.2824421728416
27.52,36.39,364.55209509667947
2.74,21.7,398.92784835600446
2.95,12.2,350.2824847384112
7.12,30.92,373.9815850672723
22.35,31.86,544.7922080969108
13.9,24.8,691.6357680491054
16.39,5.6,481.92500415276595
5.44,21.42,481.9250857493013
10.1,11.58,544.7922798215902
4.14,13.03,350.28243490447784
4.53,15.13,373.9814266029407
32.21,9.81,452.8288063944374
24.82,4.08,350.282468075419
23.55,4.9,425.18736748016704
36.1,2.57,306.3797037570168
28.56,24.19,614.451333993653
14.83,7.89,512.5525514770154
20.74,15.99,823.3250919147303
31.89,3.64,327.7683197616351
16.35,3.08,398.92787651039254
33.33,16.06,481.9250796724119
37.4,22.31,373.98139818597855
20.79,3.37,373.98140426988266
14.24,32.94,373.98126218061265
18.38,13.16,733.3008801856274
18.97,26.37,733.3008208549901
1.99,24.21,373.98145653787014
22.55,24.97,733.3008954530442
7.85,4.79,350.2824619858259
30.28,2.74,327.76834200462474
13.15,20.44,733.3008707716649
11.31,32.89,398.92782893436225
22.08,5.77,452.828758247965
33.35,36.51,306.37977967906573
18.1,9.22,578.7287790161695
11.2,6.19,398.92780550751326
17.24,24.63,777.1588213762932
19.8,4.78,425.1872048842155
3.37,24.71,398.9278673222442
3.76,23.07,398.92786148666863
12.36,11.04,544.792232395511
4.93,2.33,286.0607416599955
21.13,23.61,777.1588351828476
5.33,15.42,398.9279236151137
20.61,8.59,544.7923466193597
36.94,33.39,306.3798337811067
4.7,13.52,373.98158840368234
6.61,18.34,512.552694664717
17.64,2.03,425.1730823766277
14.89,23.24,733.300751617793
3.74,5.16,350.28249943238984
4.71,24.22,398.92785309027755
5.84,4.67,306.3798715837929
32.65,22.44,452.8287922137654
19.46,6.16,481.9250778978035
7.11,21.8,512.5523932186088
22.94,29.05,614.4513552351269
29.84,31.44,452.8287898467524
33.78,18.29,452.8287363196412
19.31,5.89,452.82876047327824
14.91,22.32,733.3008244036964
10.35,6.53,425.1872531658855
36.37,10.56,373.9814149438539
2.1,16.09,398.92779348942696
29.11,15.38,614.4510724663467
6.58,32.4,306.37984474354215
30.87,26.16,544.7923188540375
17.24,23.15,777.1587112571274
30.5,35.11,350.2823601117591
34.75,23.91,452.82873788569907
35.84,25.92,425.18734395793444
10.62,6.04,425.1872316123698
30.12,29.12,481.9250022535966
20.41,13.33,691.6358306920637
14.55,16.88,733.3008070648053
22.28,29.96,614.4513552387141
19.94,29.49,614.451272522019
3.64,22.86,425.1873480104539
25.58,6.43,398.9279394888988
35.74,8.89,373.9814675751776
19.4,35.24,425.1873222674855
28.41,24.26,614.4513552353238
37.27,23.0,398.92783672555964
32.27,12.17,481.9250693674927
23.89,32.55,481.92495150225113
28.46,30.98,452.8287037825647
21.19,12.27,652.0540580862795
20.03,5.27,425.1871515713438
32.25,7.19,398.9280073347736
5.9,27.14,452.82878392836443
18.9,22.83,871.9211370225771
34.49,17.94,452.82879699253954
34.52,23.44,452.8287902939387
1.34,11.84,327.76821499280106
35.72,3.16,306.37986594235866
25.06,24.42,733.3008934129388
37.41,22.26,373.9813862028368
2.83,36.37,248.4199323929659
13.5,31.11,398.92799329076223
15.28,5.01,452.82878053644833
4.59,30.28,350.2824299157693
35.72,26.76,398.9278755439435
25.29,21.48,733.3005964213885
16.53,30.92,452.8288073334443
17.64,10.27,614.4513546435103
30.76,4.89,373.9816155936458
9.76,2.76,350.2822979484378
30.74,7.65,425.18739738804163
34.24,31.98,373.9815709476884
31.63,31.08,398.9278395395338
16.47,35.86,373.9814471231171
21.1,24.57,777.1587898386757
35.14,13.92,425.18733345017836
36.69,5.92,327.76837923926735
8.28,34.46,286.0608211286448
34.25,7.65,350.2824520600413
13.83,19.86,777.1588373189973
14.32,2.72,398.9278680174341
6.13,30.83,373.9815703019817
32.66,11.4,452.8286163913884
4.95,28.29,398.92793325145766
32.14,25.41,544.7923364602242
10.98,33.95,373.98159221917876
19.51,18.45,923.0748876219438
21.88,25.2,733.3008882351475
12.63,9.89,544.7918821509406
25.62,2.3,327.7682572731095
24.14,2.2,350.28244330387776
29.76,33.64,350.2824412478257
1.15,9.82,327.7681364745765
12.28,19.88,691.6357718763215
3.49,28.53,398.9279395406674
4.46,31.32,327.7682873419484
10.77,34.08,350.2824311140148
23.1,33.55,512.5527122189982
29.99,3.53,327.76834470726766
6.61,36.71,266.75773518370795
19.08,3.52,398.92777610150887
9.39,17.79,544.792144531932
13.37,36.16,327.76831893212636
2.56,25.19,350.282128019731
33.98,15.35,425.18701666553284
7.9,20.03,544.7923079298798
5.31,7.48,398.9279283930388
21.88,5.91,452.82865736880933
16.71,20.51,871.9211038738513
2.61,37.81,248.41987029511694
22.05,16.7,823.3250905326431
36.99,4.48,286.0608976273065
25.94,6.67,398.9279633938331
16.94,10.17,614.4513552388731
36.0,27.97,398.92767127521734
33.01,25.72,512.5527235870621
29.3,7.85,373.98143190165416
30.87,6.87,398.92799927075697
28.45,34.58,398.92799487195896
21.57,26.48,691.63578606733
7.92,8.56,452.8288286901268
20.56,12.01,652.0539704186203
11.24,31.68,425.1873726673333
31.95,29.22,481.92508406508347
31.88,12.25,481.92504113316073
34.5,7.02,350.28243172367695
9.44,19.53,578.728774931973
30.0,37.4,350.2823931498242
27.02,6.49,373.98153026762077
8.89,30.52,425.1873384674709
4.65,37.06,230.99878980294363
33.48,32.83,373.9815594792556
23.95,2.79,350.28232930549825
25.52,20.87,733.3008558028524
20.11,10.93,614.4512830894605
12.97,20.07,733.3008550395991
15.85,10.31,578.7286875125899
8.16,36.08,306.3799488014738
36.76,11.66,373.98138126707056
35.97,26.16,425.18735221661416
3.3,4.14,327.7683481839481
13.35,32.13,373.9815723014935
22.5,37.61,398.92772090519827
7.3,22.5,512.5525325351172
24.58,35.04,425.18726314118356
16.18,6.39,512.5524924404539
24.05,18.12,823.3250919147341
6.75,30.39,398.9280049978985
36.29,29.48,398.92799133533754
11.19,22.69,614.451315367507
20.94,19.58,976.9209395656787
33.64,17.6,452.8285284258283
5.45,10.72,425.187294227399
6.1,6.47,398.9279458429967
14.35,7.47,512.5526627643063
17.59,9.17,578.7287428486064
34.39,15.24,452.82880331893085
4.98,29.6,373.98160193845104
9.83,36.31,306.37983866496484
21.99,5.89,452.828751113744
5.59,17.71,481.925034676152
17.62,18.03,871.9211493839308
19.43,28.97,614.4513552367172
5.65,17.41,452.8287622887777
13.04,37.98,327.7682967273212
26.11,5.26,350.28228716138176
27.4,20.42,652.0537364976974
2.84,5.85,350.28244715076346
10.58,24.58,578.7287400466383
4.87,23.25,425.1873538978675
29.12,8.76,398.92788419733205
37.05,25.74,398.92794349983086
26.34,21.22,691.6357625511282
24.62,33.39,452.82852822401924
32.44,8.43,425.1873928134515
21.94,18.74,923.0748759303793
21.53,23.31,823.3250919147341
21.66,24.47,733.3008720017608
33.41,34.96,327.7682958897493
8.01,23.87,512.5525101314112
4.9,15.31,398.9279369823846
17.09,15.28,777.1588320905264
37.15,20.75,373.98133825343274
35.49,21.4,425.18716819554743
3.04,37.92,248.41993546417476
17.46,35.18,425.18737984677284
14.2,12.19,614.4512617108993
4.21,4.19,327.76835415902684
6.09,3.06,286.06076008944416
25.26,33.23,452.82876968049516
10.21,4.86,398.91556149129747
34.32,31.01,398.9280066616078
25.36,5.98,373.9814863127964
9.66,2.8,327.76817077894947
36.5,5.55,306.3798532261085
29.54,30.71,452.82868832254326
23.11,14.0,733.3008474731223
28.49,19.23,652.0537165947958
33.55,30.2,425.18730483875004
11.49,4.84,373.9814638352266
2.22,16.65,398.9277536191168
15.16,20.75,823.325015496064
28.78,30.15,481.9249912196199
26.88,27.72,578.7287668087961
25.32,31.03,512.5526952070564
17.4,14.58,777.1588373189973
17.64,3.12,425.1870571060691
35.52,17.71,425.18732950131385
7.22,25.22,512.5527237501352
26.2,3.89,327.7681987894252
9.47,6.67,398.9280034653343
5.36,26.05,452.828834864707
16.75,24.7,777.1588373189973
36.0,20.89,373.98133372838186
4.71,21.74,425.1872072972828
20.3,14.78,777.1588018306841
19.77,25.96,733.300884078176
21.21,35.91,425.187325818397
9.13,5.5,373.9814648631605
6.88,18.66,512.5526857430344
7.0,21.16,481.92494585782276
19.67,16.69,871.9211493839308
19.53,10.47,614.451300078324
27.06,14.35,652.0540581463748
33.94,15.19,452.82874881172836
34.48,23.31,452.82872233999103
35.74,33.37,327.76830890129133
37.35,18.67,398.9278430139966
32.51,18.43,481.9249668559482
4.27,17.47,452.8287604181009
9.36,35.66,306.37979081960674
35.02,11.23,398.9277297763849
27.48,21.14,652.0537457166777
10.57,29.72,452.82880788342766
29.98,31.16,425.18707910345563
24.57,30.38,544.7923405096506
8.5,19.48,578.7287874762561
20.06,28.33,652.0539857248007
25.38,31.08,512.5526849939542
5.03,24.53,425.18725157757694
24.39,29.08,544.7921505489173
15.03,20.24,823.3250919147341
18.0,8.23,544.79219962544
24.27,35.02,452.8287723793039
35.0,13.78,398.92775124784094
12.1,25.81,652.0540581463748
11.93,31.7,373.9815673867664
18.03,24.05,823.3250919147341
2.24,12.78,327.7681211904859
11.57,37.35,306.37993567235696
34.9,26.07,452.82881209569945
11.33,23.66,578.7285712403357
23.02,35.03,452.8287009455473
4.91,36.97,230.99880843019167
13.53,18.62,691.6358237966768
17.56,13.72,733.3008609409675
18.88,8.63,512.552499706058
9.47,19.31,578.7286633356609
5.62,16.28,425.1873457578839
14.21,20.11,777.1588355810704
37.01,9.67,350.2823180058805
25.29,3.42,327.76820853719823
19.3,12.77,652.0537899917468
18.17,33.35,481.92508860194755
13.92,3.09,398.92789759790827
11.71,8.36,512.5526829306255
19.23,36.44,398.92787652174934
18.63,35.54,398.9278627507171
6.17,18.91,512.5527306334292
36.88,25.33,373.98136327342434
7.98,31.14,373.5458685974299
35.7,2.7,306.3798261478491
29.19,7.08,371.58724096313
33.52,4.24,350.2824949689177
29.93,32.12,398.9277412396381
8.75,27.9,481.9250324188861
29.64,8.84,398.9279915135394
24.61,35.22,425.18717170381467
23.83,23.56,777.1588373189973
34.0,4.81,350.28249468414157
27.06,27.22,578.7286788085119
34.95,2.09,306.37977895257836
26.12,2.28,327.7682519690968
21.72,7.01,481.92501321709335
22.5,4.26,398.92793259138733
21.74,3.14,373.9813181409638
19.73,18.76,976.9209411456301
22.25,13.89,733.3007672096873
33.04,18.48,481.9250779229515
27.86,35.25,398.928004925202
12.37,15.49,652.0539897144204
4.59,27.77,425.18736324619897
6.55,17.49,481.9250103833913
34.95,29.89,425.18736690327705
28.48,5.71,350.282322766762
2.01,8.17,350.2822700819296
4.22,2.28,306.37983896360333
7.35,30.05,398.92765546975545
31.85,31.27,425.18738618368343
14.76,34.04,373.98150937197545
2.95,24.83,373.9813591936617
6.13,4.47,306.3798359187101
20.49,7.21,512.552724169504
10.07,28.91,481.92508311373035
37.0,17.83,398.92781447068165
29.6,25.66,578.7287874257026
23.51,15.4,733.3008852878821
18.9,12.5,691.6358505478337
19.84,21.43,976.9209411456301
24.06,2.75,350.2823889963002
6.07,9.32,452.8288394194491
3.75,32.99,306.379961669835
20.08,4.11,398.9279070587422
8.67,26.88,512.5527249580887
3.71,17.66,452.828803301742
29.98,8.85,425.18734933530123
14.76,21.44,777.1588373165039
30.62,15.74,544.7923005153744
32.29,29.55,452.82881601650064
3.05,36.47,248.41991744020908
22.08,28.11,652.0540581461589
6.24,4.02,306.37989070411777
11.87,11.92,544.7922634417746
30.47,33.84,350.28233672091903
18.66,32.56,481.92497061424393
12.08,24.42,614.4513056226306
20.77,23.01,823.3250815664787
34.92,34.98,327.76821539470444
20.25,25.69,733.3007653124743
14.11,15.0,691.6358506803947
26.31,28.67,512.5525675512852
1.12,5.46,327.76812730906846
5.93,3.91,286.06064989795937
30.97,16.13,544.7923474984918
13.77,35.32,350.2824864613242
1.92,36.39,248.41990552877104
32.43,32.73,398.9278927960979
23.15,19.28,871.921149137787
13.67,10.69,578.728703904329
27.03,23.44,652.054024777025
36.6,29.29,398.9279580508728
11.25,24.16,578.7286566296112
13.9,31.98,373.9814296000938
16.71,20.27,871.9211493839308
30.73,4.45,350.28250296694364
14.19,4.15,425.18734302492277
13.79,21.96,733.3008949158398
19.95,5.72,452.8287641795955
10.14,34.44,327.7682898309068
27.62,25.33,652.0540581463748
8.28,2.19,306.3796689168873
7.46,9.68,481.9250941587748
21.19,14.06,733.3008954517179
13.16,11.12,578.7286712378811
35.76,19.35,398.92786247896794
4.34,27.93,425.18739705826306
20.7,16.06,823.3250763058236
7.29,26.19,512.5527306980573
31.83,24.95,544.7923481030999
12.85,5.85,452.82875999379917
7.48,19.26,544.7923056619683
37.74,33.48,306.3797803072219
10.58,6.1,425.18717206332
23.95,31.2,512.5525193908412
6.52,10.43,452.828807126858
7.33,31.97,350.2824974223601
7.98,30.93,398.92796616914933
18.28,8.32,544.7921311412496
7.2,37.05,286.06091742220775
13.75,35.01,350.28247956164876
6.66,26.48,481.9250941006012
16.6,7.97,544.7923435699404
15.09,8.92,544.7922938985927
8.15,3.62,327.7683517308614
4.65,17.26,452.82880959434925
7.82,5.08,350.2822750906254
29.26,31.69,452.8286487114291
12.41,31.14,398.9278970087743
8.2,4.66,350.28236371797476
10.61,7.76,481.92502684086503
15.93,13.35,733.300812206638
15.45,34.51,398.9279948759029
13.97,31.35,398.9279664074794
5.37,17.53,452.8287343318566
31.05,14.99,512.5526752021426
5.47,19.96,481.9250807646823
22.65,24.8,777.1587845383743
19.86,11.5,652.0540500834118
16.63,18.52,823.3250659173328
19.55,4.44,425.18726091797
10.59,34.67,350.2824955406165
33.3,15.22,425.18723654300345
19.79,4.17,425.18735232717285
31.72,36.33,306.3797870367178
11.49,23.09,614.4508595613464
19.75,31.94,512.5526388235289
28.86,28.16,544.7923351530022
8.7,37.01,286.06091032117024
13.01,18.17,691.6356913918285
3.8,15.39,373.98138939244177
36.37,5.71,306.3797326314514
4.14,15.19,373.9814674395254
22.17,17.11,871.9211493808143
26.78,28.13,544.7921863772326
4.88,22.11,452.8288189099928
20.41,35.39,452.82880751711065
20.75,30.77,578.7287869223873
6.36,4.16,306.37989584807883
18.92,3.43,398.92794605980873
13.12,3.84,398.92787630112514
27.25,25.01,652.0540581463706
21.92,18.74,923.0748940670509
23.16,4.35,398.9279819530002
2.2,26.51,373.9813988781076
2.79,25.85,398.92795094030015
28.47,15.84,614.4512584188932
25.79,31.04,481.92507036365254
36.5,4.93,286.0607486658252
16.35,5.05,481.9250749828284
11.36,6.35,425.18720196722535
32.98,13.85,452.82876709221637
16.71,36.93,350.282326577253
27.29,32.01,452.82861022464544
15.34,11.83,614.4513002478485
35.88,23.19,425.18735895060456
36.72,27.57,373.9814534070962
22.85,35.5,452.82861966501883
9.42,37.62,281.26593208723057
15.85,22.89,777.1587527810802
32.11,9.53,452.82876178365314
17.6,36.87,373.98145739996323
36.96,3.52,286.0607712294966
10.48,6.8,452.8287615232954
5.76,27.36,425.18730153097454
8.39,31.67,373.98154466772996
37.55,31.83,327.7681921477512
36.01,21.93,373.98143564595466
24.88,13.87,652.053771244041
20.22,13.99,733.3008852252576
27.99,13.31,614.451335566951
24.25,21.29,777.1588076567615
21.86,27.26,652.0540471176233
32.91,32.26,398.92800478629624
5.86,4.2,286.06077790615007
26.42,23.92,691.6358506803947
30.95,33.8,373.98140724646333
22.15,3.6,373.9813475855962
19.51,24.36,823.3250910940327
36.33,5.26,306.37994704701003
31.51,6.52,398.9280131507155
13.95,23.06,691.6358221670773
15.89,23.28,777.1587953405356
11.23,6.48,425.18721147105737
10.66,29.57,425.187271846906
13.08,3.66,398.9278831257186
32.87,13.77,452.8284733848628
5.35,30.71,350.28248132520184
10.32,6.46,398.92778496547885
29.44,25.79,578.7287769988814
35.97,6.63,350.28251416177585
18.16,10.93,614.451329209788
13.94,23.98,691.6353933549324
32.9,21.25,425.1872103984415
7.11,30.63,373.9815502107527
12.53,24.98,614.4512095293962
18.91,34.63,452.828785471831
26.04,2.5,306.37962484865994
5.47,4.24,306.3798247503039
12.94,18.94,691.6357993929312
36.79,6.33,327.7683646362009
15.29,25.89,733.3007882878212
16.92,9.98,578.7287598009141
19.95,27.95,652.0539312815415
26.29,13.13,614.451250252065
14.46,5.44,425.18714547082726
3.1,6.44,350.28244898222647
35.08,15.88,425.1871422487412
14.4,18.07,691.6357760188828
33.69,14.76,452.82879703310505
14.1,10.74,614.4513545450898
2.39,9.5,350.28247038767387
5.09,11.2,398.92797997816854
17.03,22.66,871.921148413091
34.65,7.62,373.98149632152194
16.11,37.01,373.98158359448286
18.61,24.83,823.3250919121812
25.17,25.18,691.6358280174284
14.17,37.41,326.3704332284178
33.34,12.75,452.8287451188873
10.65,6.47,425.18714586452296
21.0,18.1,923.0748940883484
37.65,36.94,306.379838622714
32.09,29.86,452.8287838814727
36.06,12.94,373.98135550589143
9.0,35.13,327.7683705436209
35.31,15.2,398.9277038089536
18.4,25.65,777.1588039567897
8.88,30.46,425.1872364141062
33.46,29.35,452.8288276543726
26.13,28.49,578.3459191375499
9.22,28.98,481.92508968700406
23.21,7.7,481.92508359811563
36.81,29.01,373.9814070121388
34.74,2.75,306.3797097903793
3.74,3.81,327.76835296980653
12.63,5.24,425.1873466723577
1.79,7.47,350.282416053032
23.92,20.04,823.3250836540922
23.39,5.93,452.8288111130161
29.76,34.72,350.2823131310947
8.62,36.98,286.0608868291313
10.34,24.2,578.728690938069
25.91,5.5,373.98152775472045
5.7,31.43,349.9238231683085
7.27,37.46,286.06092296616987
33.64,33.28,373.9815928985329
15.56,35.2,373.9814732376555
9.88,3.03,349.5096609861783
23.55,37.7,425.18731293030146
22.17,23.57,777.1588340572805
16.15,35.68,373.9815517002899
31.76,17.0,512.5527013133907
2.03,25.16,373.98149570480285
15.18,4.75,425.18727307354055
17.18,12.58,691.6358506803947
7.71,4.79,327.7682843458563
20.57,9.78,578.7287654744487
13.69,14.65,652.0540555810057
28.88,2.37,306.37976295429917
5.86,32.38,327.7681048142958
8.41,32.37,327.7682389608613
2.86,30.99,350.2825301953927
31.36,10.18,481.9250941631056
37.4,19.04,398.9277760662284
29.38,5.02,350.27943579884317
8.69,7.3,425.18739635909697
4.77,9.88,398.9279702658526
31.7,30.25,452.82877585025415
22.82,34.39,481.92493056734986
2.87,31.1,350.28251927166065
29.05,36.34,373.9815885598785
14.69,37.45,350.2824945873243
13.58,12.42,614.4513076250613
21.49,27.19,691.6358506803947
27.95,13.27,614.4513453788053
8.42,9.75,481.9250731131175
22.46,35.4,452.82873787870125
19.87,27.28,691.6358255272308
5.55,35.81,266.7576662500561
19.23,34.38,452.828665405105
27.03,19.11,691.6357210958698
18.52,3.99,425.18725447476993
27.4,36.86,373.98135057314977
5.34,17.43,452.8288234658701
27.64,27.93,544.792151355261
28.83,29.22,512.5526405101247
24.69,16.06,733.3008882243855
21.18,31.01,544.7922861537338
9.76,9.89,481.9250238415984
8.67,6.4,398.92802368705986
21.11,19.49,976.9209411446203
6.05,25.1,481.92498898933957
15.37,31.92,425.1873844728071
23.07,20.25,823.3250431979922
33.7,29.06,452.82882793053636
14.78,33.6,373.9814952783197
12.33,12.35,578.7287447726933
4.11,9.81,398.9278073689309
34.08,3.73,327.7683358681337
27.6,26.56,614.4513114475311
30.62,13.82,544.7923463240908
35.02,8.98,398.92796404816505
3.42,32.01,327.76839442988677
22.41,17.17,871.9211237042894
26.95,14.98,652.0539999296426
11.01,9.03,481.924938100609
24.37,37.31,398.92776537222005
8.46,18.33,544.7922022267348
21.18,25.52,733.3008954530472
1.32,3.14,306.3797208999561
6.42,27.8,452.8287513613266
18.12,21.45,923.074893577711
15.34,4.48,452.82880514375495
17.63,12.93,733.3008954530472
25.45,29.41,544.7922614235083
17.35,9.65,578.7286605447507
6.76,29.85,398.92798753922966
28.53,25.05,614.4513117784483
23.17,5.99,452.8288175248057
8.4,29.95,425.1871829585866
31.51,8.24,425.18736751950496
26.05,7.19,398.9279046706182
30.67,6.2,398.92802649421964
12.74,25.41,652.0540460669141
20.86,31.98,544.7923372160775
18.11,11.3,652.0540477724649
12.3,18.42,691.6357690734967
30.18,3.33,327.7680973028244
5.13,21.34,452.8287561177831
4.48,5.29,350.28219856490784
21.61,26.39,691.6357847740096
36.15,10.69,373.9815174519435
37.48,30.72,350.2823444579768
35.32,6.83,350.2824724292534
20.97,4.59,425.18719920076677
12.23,22.58,652.0540298820227
25.53,6.04,373.981503684643
