-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-99.68235423825017,-99.68892803729776,-99.69133264676626,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-99.73996132058302,-99.74292699185573,-99.74386336224377,-99.74297319849461,-99.74342965280579,-99.74553103504219,-99.74587649669056,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-99.76119442951529,-99.76235526003802,-99.7618333238568,-99.76199844724383,-99.76367178536015,-99.76233556733598,-99.7652745928358,-99.7646305773416,-99.7659617074518,-99.76693256039461,-500.0,-500.0,-500.0,-500.0,-99.7696384218021,-99.76978044836041,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500.0,-500.0,-500.0,-99.65120757372318,-99.65669051319013,-99.65515005413916,-99.65850187121458,-99.6546833187533,-99.6487243422894,-99.65199375922438,-99.64952408759525,-99.64715629855127,-99.64424386573593,-99.64898720828975,-99.64884005005126,-99.65215880619866,-99.6496829596115,-99.65244890134639,-99.65055471891131,-99.65012012004705,-99.64588494140526,-99.64477062330106,-99.64689228768917,-99.64631653812594,-99.64637085911859,-99.64735502978947,-99.64415360258398,-99.64593663167665,-99.64566756449807,-99.65160122134675,-99.65490271903464,-99.65776063310723,-99.66213115017172,-99.65937124519122,-99.6611466297721,-99.65953671308733,-99.66261738249354,-99.66800228226539,-99.67248178999473,-99.67479697819083,-99.68127282609204,-99.68670682903849,-99.69255208765452,-99.69774515064366,-99.70003750032663,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-99.73150750894655,-99.73449439954508,-99.7363799525771,-99.74108225341831,-99.7436643131664,-99.74298598268038,-99.74380623682111,-99.74491708442535,-99.74497399440037,-99.74599038783522,-99.75030136540552,-500.0,-500.0,-500.0,-500.0,-500.0,-99.76062297984981,-99.76159831660294,-99.76354924179705,-99.76257578246292,-99.763068533242,-99.7648182078797,-99.76652447269484,-99.7638806769407,-99.76596787497242,-99.76800579838135,-99.7669583812403,-99.76867781455302,-99.7706018837785,-99.76871094010484,-99.76824945803611,-99.76838059550906,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500.0,-500.0,-500.0,-99.65340003847452,-99.65661512479296,-99.65429932220647,-99.65814606614529,-99.65224171296445,-99.64988759899937,-99.64943582394216,-99.64743604033116,-99.64534461662366,-99.64778017083833,-99.64763581197111,-99.65027567433279,-99.65154177385061,-99.64916168798324,-99.6513701895637,-99.64764630432053,-99.64544696692678,-99.64723783346987,-99.64749528703697,-99.6466866670223,-99.64650743671143,-99.64601529471138,-99.64667865800334,-99.6436183304483,-99.64379139181986,-99.6441414597804,-99.64561205071084,-99.65371070163646,-99.65615340548186,-99.6571974045719,-99.65674178869344,-99.66156106573182,-99.66006537974962,-99.66238682414,-99.6661197436489,-99.6717764260865,-99.67862407162413,-99.6820391606154,-99.68731047335085,-99.69374130596118,-99.69700127192019,-99.70224981709156,-99.70552150241923,-99.70955658180256,-99.7146356508562,-99.7218629192523,-99.72538835357405,-99.72560213792835,-99.73048314861258,-99.73613847035567,-99.73704411161052,-99.7401496111763,-99.74148486957354,-99.74306922056095,-99.7441973411209,-99.74646916433488,-99.74840813502712,-99.74874570272803,-99.75025159485848,-99.75151751919046,-99.75333288694522,-99.75451974151267,-99.75528345341549,-99.75721724123255,-99.75937981023574,-99.76061495961373,-99.76191017762682,-99.76184640362003,-99.7627024861435,-99.76446689653544,-99.76498965106634,-99.76500268928181,-99.76643524565297,-99.76718842197018,-99.76739445824794,-99.76855646192722,-99.76846868316683,-99.76930804384642,-99.76880768706154,-99.76879351562692,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500.0,-500.0,-500.0,-99.6548748092446,-99.65524226674368,-99.65401636238914,-99.65548453314598,-99.65060030757809,-99.64853362396853,-99.64673850595035,-99.65133052589555,-99.6487625534251,-99.64828115374868,-99.64996059243614,-99.65055769646025,-99.65377144649104,-99.65010559501525,-99.65026704790998,-99.65011852731847,-99.64711690290034,-99.64702247737289,-99.64988038311614,-99.64823290990877,-99.64838326880272,-99.64626901965693,-99.64647623474245,-99.64301776433832,-99.64621478388554,-99.64653177398088,-99.64950279234334,-99.65104337884054,-99.652634108659,-99.65495372432001,-99.65471037866057,-99.65797770605664,-99.6584682191904,-99.66339662272753,-99.66781715623281,-99.67313094694723,-99.67725011860647,-99.68624569838103,-99.6917961240397,-99.69517166647724,-99.69857295058326,-99.70163647548856,-99.70538004993563,-99.70892540348129,-99.71167612150909,-99.71815641627812,-99.72044117363207,-99.72310166405755,-99.72990349565637,-99.73319744283584,-99.73753693791902,-99.73823081905496,-99.74092691469481,-99.74115310520223,-99.74477877622391,-99.74352584525447,-99.74576601667417,-99.74837697655931,-99.75037975161966,-99.75169295971762,-99.75245596362454,-99.75413344412813,-99.75487250603493,-99.75663256825588,-99.75860561408268,-99.7600504394635,-99.76084960215462,-99.76150057479622,-99.761286055932,-99.76270872571442,-99.76559796888343,-99.76530043910674,-99.76750198044883,-99.76835243473174,-99.76737849308873,-99.76870766398937,-99.76767402953917,-99.76962679184032,-99.76897122335754,-99.76955556460778,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500.0,-500.0,-500.0,-99.65306066786133,-99.65308149731858,-99.65284870227241,-99.65167271768046,-99.6494892362585,-99.6490710702835,-99.6502371890394,-99.64961973644989,-99.64791817449506,-99.64802068230497,-99.64764574449403,-99.6501773746052,-99.64909774217946,-99.6508750028326,-99.65231664760599,-99.64827260014061,-99.64735936142299,-99.64566705741645,-99.64713235372372,-99.64340019314864,-99.64580659844142,-99.64278381648064,-99.64364078809925,-99.64383154817578,-99.64794123242977,-99.64913853336587,-99.64724615307767,-99.64777014782987,-99.65106560267228,-99.65418830212388,-99.65581671889375,-99.65599254716632,-99.65831974808108,-99.66309824430112,-99.66648452235685,-99.6753088857116,-99.68023151864377,-99.68515648253087,-99.6904155043385,-99.69421582547821,-99.69832031745851,-99.70178500305805,-99.70402368637022,-99.70907722298544,-99.71378994506672,-99.71871300152472,-99.72210684264127,-99.72514740972244,-99.72825463834431,-99.73362292758137,-99.73455401975038,-99.73614369949199,-99.73933786600871,-99.7416651260364,-99.74261500918598,-99.74298633374752,-99.74611841641298,-99.7477199096445,-99.74976023275259,-99.75159788820247,-99.75189732233711,-99.75552863354243,-99.75490006206815,-99.75633107479258,-99.75880075354407,-99.75985060716724,-99.7605743327682,-99.76012520464116,-99.76100726091333,-99.7617740547405,-99.76354855223879,-99.76460674536418,-99.76756408119823,-99.76845951908415,-99.76906416555245,-99.7697596536521,-99.7688626160857,-99.76888916037962,-99.76953291611628,-99.76973581350967,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500.0,-500.0,-500.0,-99.6513677253238,-99.65362192936213,-99.65055320257505,-99.64940575387102,-99.6463849748352,-99.64542507801723,-99.64951626882286,-99.64975145003797,-99.64556967108363,-99.6503279896926,-99.65117562052794,-99.64988473647236,-99.65023139337089,-99.64850608559895,-99.64656023313563,-99.64857074202455,-99.64599410385193,-99.64347656215857,-99.64328750678179,-99.64292505560377,-99.63964399923265,-99.6383857992736,-99.64142760676225,-99.63947393106845,-99.64267630776797,-99.64362166975924,-99.64828368491337,-99.64700079790084,-99.64874132012613,-99.64890487970483,-99.65113112151562,-99.65127135772494,-99.65707566696534,-99.66297262509536,-99.66680862057825,-99.67440505940738,-99.67838613361118,-99.68660148888488,-99.6897658498356,-99.6965344204774,-99.69992025399075,-99.70296981565737,-99.70430885413448,-99.70973196827624,-99.71372564945769,-99.7182343569948,-99.72138384495545,-99.72205120198427,-99.72588454665284,-99.73035612027732,-99.73271301511669,-99.73590382344975,-99.73819387880212,-99.7409986779498,-99.74202934281078,-99.7428871679462,-99.74494008769932,-99.74803754167066,-99.7483113863569,-99.75086837623445,-99.75097662606582,-99.75677921210541,-99.75609200695577,-99.75570523260778,-99.75791969646457,-500.0,-99.7618587247133,-99.76147533342247,-99.76127846697666,-99.76381922791279,-99.76494623494634,-99.76683891916221,-99.76885584689941,-99.767347681404,-99.76780029943279,-500.0,-99.76602397543883,-99.76745867741313,-99.76787628066913,-99.76854604206363,-99.77019124128942,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500.0,-500.0,-500.0,-99.65257402414412,-99.65077368055596,-99.64843717419733,-99.64867998192597,-99.64706867213546,-99.64594160246492,-99.64945683299091,-99.64897852572378,-99.64808228978227,-99.65082022240794,-99.64969788949833,-99.6481757869016,-99.64829368138336,-99.6479472775988,-99.64553074202254,-99.64490161916713,-99.64100917129623,-99.63993106454737,-99.63938578158883,-99.63986862029388,-99.63695410637818,-99.63516381255953,-99.63759501564374,-99.63563520283707,-99.63500371425742,-99.63760541070846,-99.64192904901185,-99.64026657592913,-99.64150796141607,-99.64231920041338,-99.64762263376232,-99.64854180133722,-99.65305859113872,-99.65806145488133,-99.66451262528865,-99.67026592022503,-99.67570813974132,-99.6845783540391,-99.68742440162113,-99.6950352504486,-99.7006504523339,-99.70201002676934,-99.70418560768888,-99.70666689358428,-99.71092148526934,-99.71741700826031,-99.7183885758106,-99.71984471539912,-99.72457825055622,-99.72751299341655,-99.7308680218544,-99.73335833149005,-99.73537336620389,-99.73897689431753,-99.74096375901672,-99.74283744284692,-99.7442510898829,-99.7462165921497,-99.74601510227284,-500.0,-99.74796741730695,-99.7552052917549,-99.75515548989537,-99.75574507125758,-99.7592515556548,-99.75904590627765,-99.75781372865075,-99.76160644487848,-99.76268617840134,-99.7653686344551,-99.7665389655444,-99.76415600828929,-99.76848378187721,-99.76815753830137,-99.76812976438069,-99.76567819033525,-99.76608180177843,-99.76831785917079,-99.76877160982387,-99.76756096306939,-99.76869070200468,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500.0,-500.0,-99.65201979694926,-99.64946740813309,-99.6496233376157,-99.64600996161536,-99.64812643884518,-99.64595200288818,-99.64686337332233,-99.64757451659878,-99.64627443262846,-99.64810170416942,-99.64875504251727,-99.64816257609222,-99.6439359625354,-99.6431115624194,-99.64419745827735,-99.64209488615278,-99.64213579566663,-99.63789149146169,-99.63588419273341,-99.6389760910998,-99.63714307970298,-99.63594351232608,-99.63457484519476,-99.63305264527798,-99.6287596094822,-99.62874597707649,-99.63171652289356,-99.63349229643242,-99.63172813138648,-99.63386324087912,-99.63697229796205,-99.64174564941732,-99.64454737854892,-99.64905100866702,-99.65225226152509,-99.65641757224928,-99.66439194929694,-99.67268337785768,-99.68107629592386,-99.68833301615268,-99.69805645788833,-99.7024313444542,-99.70347852721734,-99.70544247667573,-99.70836215199853,-99.71325064605308,-99.71609861061843,-99.71852563903792,-99.71865635187898,-99.72322706256901,-99.7272599790497,-99.73088150368625,-99.73412460763188,-99.73549310783076,-99.7370968790719,-99.73706781215705,-99.74001269104157,-99.74347864604678,-99.74642699127453,-99.745043245725,-99.74608841390635,-500.0,-99.75478647521075,-99.75572711664066,-99.75614413955238,-99.75951780111119,-99.76036106286236,-99.76086387613866,-99.76197680565444,-99.76246143341683,-99.76393438536587,-99.76609991876822,-99.76502740441981,-99.76704909965832,-99.76627897118992,-99.76704120023226,-99.76635193591844,-99.76665461014527,-99.76744305591248,-99.76691845651546,-99.76695819548723,-99.7691030776777,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
