-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500.0,-500.0,-500.0,99.1995417117067,110.98531233764339,123.71104495013549,133.11141028622345,145.61371944147174,153.52297035013942,173.97922628586602,157.60406142877272,203.268349558595,217.04863587694737,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0,-500.0
-500.0,-500.0,99.25339549195502,112.81288972719936,124.3812711588379,136.32079968311206,147.23892453204817,160.63288782246747,175.27606155117857,189.68881071618273,202.6213658478571,221.1054416817834,238.38571104593623,255.79230243814044,235.40226934168723,288.94217721084004,314.0731240557752,331.63578121026785,358.99423234210826,332.7982712129947,398.3483149535686,435.92865385448107,465.47868115449376,433.23435594829795,517.5147607595528,556.39427979906,589.0541586976208,623.6943663294603,665.3669704825212,702.4696519614604,748.9613170578734,694.4501867634692,662.435769451761,615.7973115295898,520.0143185478458,494.4399068366085,463.6332973622432,432.6839019668235,403.20697221106207,-500.0
-500.0,-500.0,110.3035934785384,123.66903956804799,133.5154005886103,148.77497625519436,161.6041680806078,174.14293512254,190.12802504568768,205.53159237064585,220.30109864125754,238.30226901353285,256.2578595358225,275.31913209681767,292.83984720781314,314.22489852090246,337.6067480888826,359.44379551850125,384.50273438079796,407.3163447141286,433.52802603608666,464.5286933212746,496.7725538582148,527.3518012660088,553.4196465802536,594.4048023444747,632.3678497545523,669.7943352716777,708.7210250721287,754.8054298875363,797.6717294630397,745.2225352035271,709.1097214348262,665.1505336672245,557.9017442027671,526.5550051856767,491.63574393669103,454.9995329275285,430.12173590787586,-500.0
-500.0,-500.0,121.10395296893141,136.18252319599566,148.05772390174116,161.8736878516908,175.81037434570283,189.7876930398857,205.4384552212049,222.1220271810099,238.17179217620765,256.8721298529566,275.30995770442837,296.5417433925365,316.4286383352033,338.26160985876925,362.9465363061245,387.44515837411376,411.24180003292383,440.42594321078053,465.16370465114176,496.2895518884251,530.1246268376085,563.4829847833207,597.6782574729408,635.555681117635,674.2429743154287,715.2529023062168,758.2177407797084,803.4076076252671,850.4925603201056,800.4643133261723,752.9119045925906,708.9274726761533,593.7387302018225,560.6140851737091,523.9078065462678,493.8881041646859,461.6261092629634,-500.0
-500.0,-500.0,134.91210157151292,148.80190608405806,161.99145476487521,175.9740266876787,190.81103341858224,206.5512961571539,223.24830365317845,240.50537814960458,258.59173154017066,277.5799192040314,297.5372854814388,318.5143908543171,340.56507330393094,363.7591134955524,388.17059647219105,413.86435419960236,440.90992456433753,469.3788804886681,499.3461909243026,530.8907273623698,564.0955024879758,599.0478973558024,635.8398919534764,674.568307319449,715.3350603362622,758.2474319329078,803.418349403061,850.9666835821697,790.4912458759683,850.5675557133097,713.9093342754584,668.5953947295942,635.4628365003783,597.3886541193067,560.2893760884195,526.4250769419028,492.9230813785691,-500.0
-500.0,-500.0,122.9988138294316,136.2550917337862,148.78991630100415,161.57846040970853,175.1045434822507,189.94813480074387,206.58391694660327,221.90198072855492,239.5392738377857,256.1059118092147,275.2012835935573,295.4370244288339,317.2659279358487,340.12163781608245,363.7114430777015,388.1691712641095,413.8644405047072,440.90993737337607,469.3788814456591,499.34619099543073,530.8907273636114,564.0955024880121,599.0478973558024,635.8398919534764,674.568307319449,715.3350603362622,758.2461320547242,803.4177319871126,850.9666835821697,803.418349403061,758.2474319329078,715.3344573202965,674.5562637033233,635.3970317081296,597.7269095775492,560.8914983629072,526.1760387383019,-500.0
-500.0,-500.0,101.19661005567141,124.47536598514381,136.33580084079128,147.2203270888957,161.48242024237314,175.72541414956524,190.57945065858877,204.6613562084563,221.82705651574406,233.13333809961242,-500.0,-500.0,-500.0,-500.0,334.27192130246584,363.0882408673264,388.17121847947175,413.68036186809377,440.9022538636704,467.3477583352567,499.27145578133576,530.8907273636114,564.0946808609079,599.0419762401841,635.8398919534764,674.1539680620041,715.2626823281507,758.2474040322672,803.4183493892111,758.2474319329078,715.3350603362501,674.5683073187338,634.553604444251,594.0848638980278,555.4678662795674,461.4328430899411,488.91430022046904,-500.0
-500.0,-500.0,101.81543481565295,113.05013111477521,124.34311075321868,133.5265850951174,147.93185709300462,161.79254967175433,174.77303757897494,188.34556958183356,205.2782129181732,188.42886953039292,-500.0,-500.0,-500.0,-500.0,-500.0,340.57452467772293,363.7626575554981,386.4246890980941,412.4070908062246,436.5318316074023,469.2952467564122,499.34619099543073,530.3245167736839,561.186207768032,599.0478973558019,631.9273654866374,673.3363107789536,715.3232139445124,758.0987386872114,715.3350603362622,674.2019116309499,635.8398918658926,599.0478955616978,563.654059672149,528.8831209638327,495.76721187974834,463.651886767565,-500.0
-500.0,-500.0,90.41919994148883,100.96069804600255,112.29044915764115,116.19043063407555,133.07942022435049,147.2532801569905,134.35522791293624,148.1131910865489,161.86305830720144,173.98632050687695,-500.0,-500.0,-500.0,-500.0,296.6252603236436,318.54579844383517,340.51835698007085,359.4976932547967,384.73663928703724,411.05020789161165,440.79869030520194,469.3788814456591,498.70655084386556,530.8625348284868,564.0955024879987,594.620554772664,632.7766786086502,674.3562301990253,713.267783179365,674.5683073194484,635.1970267490233,598.6960585710401,564.0954617950345,526.3252608786154,491.1503283192033,463.93906126424673,426.48495882375516,-500.0
